0 -800
0.605768 -799.415
1.21154 -798.83
1.8173 -798.245
2.42307 -797.66
3.02884 -797.075
3.63461 -796.49
4.24038 -795.905
4.84615 -795.32
5.45192 -794.735
6.05768 -794.15
6.66345 -793.565
7.26922 -792.98
7.87499 -792.396
8.48076 -791.811
9.08653 -791.226
9.6923 -790.641
10.2981 -790.056
10.9038 -789.471
11.5096 -788.886
12.1154 -788.301
12.7211 -787.716
13.3269 -787.131
13.9327 -786.546
14.5385 -785.961
15.1442 -785.376
15.75 -784.791
16.3558 -784.206
16.9615 -783.621
17.5673 -783.036
18.1731 -782.451
18.7788 -781.866
19.3846 -781.281
19.9904 -780.696
20.5961 -780.111
21.2019 -779.526
21.8077 -778.941
22.4135 -778.356
23.0192 -777.771
23.625 -777.187
24.2308 -776.602
24.8365 -776.017
25.4423 -775.432
26.0481 -774.847
26.6539 -774.262
27.2596 -773.677
27.8654 -773.092
28.4712 -772.507
29.0769 -771.922
29.6827 -771.337
30.2885 -770.752
30.8942 -770.167
31.5 -769.582
32.1058 -768.997
32.7116 -768.412
33.3173 -767.827
33.9231 -767.242
34.5289 -766.657
35.1346 -766.072
35.7404 -765.487
36.3462 -764.902
36.9519 -764.317
37.5577 -763.732
38.1635 -763.147
38.7693 -762.562
39.375 -761.978
39.9808 -761.393
40.5866 -760.808
41.1923 -760.223
41.7981 -759.638
42.4039 -759.053
43.0096 -758.468
43.6154 -757.883
44.2212 -757.298
44.827 -756.713
45.4327 -756.128
46.0385 -755.543
46.6443 -754.958
47.25 -754.373
47.8558 -753.788
48.4616 -753.203
49.0673 -752.618
49.6731 -752.033
50.2789 -751.448
50.8847 -750.863
51.4904 -750.278
52.0962 -749.693
52.702 -749.108
53.3077 -748.523
53.9135 -747.938
54.5193 -747.354
55.1251 -746.769
55.7308 -746.184
56.3366 -745.599
56.9424 -745.014
57.5482 -744.429
58.1539 -743.844
58.7597 -743.259
59.3655 -742.674
59.9713 -742.089
60.577 -741.504
61.1828 -740.919
61.7886 -740.334
62.3943 -739.749
63.0001 -739.164
63.6059 -738.579
64.2117 -737.994
64.8174 -737.409
65.4232 -736.824
66.029 -736.239
66.6348 -735.654
67.2405 -735.069
67.8463 -734.484
68.4521 -733.899
69.0579 -733.314
69.6636 -732.729
70.2694 -732.145
70.8752 -731.56
71.481 -730.975
72.0867 -730.39
72.6925 -729.805
73.2983 -729.22
73.9041 -728.635
74.5098 -728.05
75.1156 -727.465
75.7214 -726.88
76.3271 -726.295
76.9329 -725.71
77.5387 -725.125
78.1445 -724.54
78.7502 -723.955
79.356 -723.37
79.9618 -722.785
80.5676 -722.2
81.1733 -721.615
81.7791 -721.03
82.3849 -720.445
82.9907 -719.86
83.5964 -719.275
84.2022 -718.69
84.808 -718.105
85.4138 -717.521
86.0195 -716.936
86.6253 -716.351
87.2311 -715.766
87.8369 -715.181
88.4426 -714.596
89.0484 -714.011
89.6542 -713.426
90.2599 -712.841
90.8657 -712.256
91.4715 -711.671
92.0773 -711.086
92.683 -710.501
93.2888 -709.916
93.8946 -709.331
94.5004 -708.746
95.1061 -708.161
95.7119 -707.576
96.3177 -706.991
96.9235 -706.406
97.5293 -705.821
98.1351 -705.236
98.7408 -704.651
99.3466 -704.066
99.9524 -703.481
100.558 -702.896
101.164 -702.312
101.77 -701.727
102.376 -701.142
102.981 -700.557
103.587 -699.972
104.193 -699.387
104.799 -698.802
105.404 -698.217
106.01 -697.632
106.616 -697.047
107.222 -696.462
107.828 -695.877
108.433 -695.292
109.039 -694.707
109.645 -694.122
110.251 -693.537
110.856 -692.952
111.462 -692.367
112.068 -691.782
112.674 -691.197
113.28 -690.612
113.885 -690.027
114.491 -689.442
115.097 -688.857
115.703 -688.272
116.309 -687.688
116.914 -687.103
117.52 -686.518
118.126 -685.933
118.732 -685.348
119.337 -684.763
119.943 -684.178
120.549 -683.593
121.155 -683.008
121.761 -682.423
122.366 -681.838
122.972 -681.253
123.578 -680.668
124.184 -680.083
124.789 -679.498
125.395 -678.913
126.001 -678.328
126.607 -677.743
127.213 -677.158
127.818 -676.573
128.424 -675.988
129.03 -675.403
129.636 -674.818
130.242 -674.233
130.847 -673.648
131.453 -673.063
132.059 -672.479
132.665 -671.894
133.27 -671.309
133.876 -670.724
134.482 -670.139
135.088 -669.554
135.694 -668.969
136.299 -668.384
136.905 -667.799
137.511 -667.214
138.117 -666.629
138.723 -666.044
139.328 -665.459
139.934 -664.874
140.54 -664.289
141.146 -663.704
141.751 -663.119
142.357 -662.534
142.963 -661.949
143.569 -661.364
144.175 -660.779
144.78 -660.194
145.386 -659.609
145.992 -659.024
146.598 -658.439
147.204 -657.854
147.809 -657.27
148.415 -656.685
149.021 -656.1
149.627 -655.515
150.233 -654.93
150.838 -654.345
151.444 -653.76
152.05 -653.175
152.656 -652.59
153.261 -652.005
153.867 -651.42
154.473 -650.835
155.079 -650.25
155.685 -649.665
156.29 -649.08
156.896 -648.495
157.502 -647.91
158.108 -647.325
158.714 -646.74
159.319 -646.155
159.925 -645.57
160.531 -644.985
161.137 -644.4
161.743 -643.815
162.348 -643.23
162.954 -642.646
163.56 -642.061
164.166 -641.476
164.772 -640.891
165.377 -640.306
165.983 -639.721
166.589 -639.136
167.195 -638.551
167.801 -637.966
168.406 -637.381
169.012 -636.796
169.618 -636.211
170.224 -635.626
170.83 -635.041
171.435 -634.456
172.041 -633.871
172.647 -633.286
173.253 -632.701
173.859 -632.116
174.464 -631.531
175.07 -630.946
175.676 -630.361
176.282 -629.776
176.888 -629.191
177.493 -628.606
178.099 -628.021
178.705 -627.437
179.311 -626.852
179.917 -626.267
180.523 -625.682
181.128 -625.097
181.734 -624.512
182.34 -623.927
182.946 -623.342
183.552 -622.757
184.157 -622.172
184.763 -621.587
185.369 -621.002
185.975 -620.417
186.581 -619.832
187.186 -619.247
187.792 -618.662
188.398 -618.077
189.004 -617.492
189.61 -616.907
190.215 -616.322
190.821 -615.737
191.427 -615.152
192.033 -614.567
192.639 -613.982
193.245 -613.397
193.85 -612.812
194.456 -612.228
195.062 -611.643
195.668 -611.058
196.274 -610.473
196.88 -609.888
197.485 -609.303
198.091 -608.718
198.697 -608.133
199.303 -607.548
199.909 -606.963
200.514 -606.378
201.12 -605.793
201.726 -605.208
202.332 -604.623
202.938 -604.038
203.544 -603.453
204.149 -602.868
204.755 -602.283
205.361 -601.698
205.967 -601.113
206.573 -600.528
207.178 -599.943
207.784 -599.358
208.39 -598.773
208.996 -598.188
209.602 -597.604
210.208 -597.019
210.813 -596.434
211.419 -595.849
212.025 -595.264
212.631 -594.679
213.237 -594.094
213.843 -593.509
214.448 -592.924
215.054 -592.339
215.66 -591.754
216.266 -591.169
216.872 -590.584
217.478 -589.999
218.083 -589.414
218.689 -588.829
219.295 -588.244
219.901 -587.659
220.507 -587.074
221.113 -586.489
221.718 -585.904
222.324 -585.319
222.93 -584.734
223.536 -584.149
224.142 -583.564
224.748 -582.979
225.354 -582.395
225.959 -581.81
226.565 -581.225
227.171 -580.64
227.777 -580.055
228.383 -579.47
228.989 -578.885
229.595 -578.3
230.2 -577.715
230.806 -577.13
231.412 -576.545
232.018 -575.96
232.624 -575.375
233.23 -574.79
233.835 -574.205
234.441 -573.62
235.047 -573.035
235.653 -572.45
236.259 -571.865
236.865 -571.28
237.471 -570.695
238.076 -570.11
238.682 -569.525
239.288 -568.94
239.894 -568.355
240.5 -567.771
241.106 -567.186
241.712 -566.601
242.318 -566.016
242.923 -565.431
243.529 -564.846
244.135 -564.261
244.741 -563.676
