0 -800
0.645099 -799.459
1.2902 -798.917
1.9353 -798.376
2.5804 -797.835
3.2255 -797.293
3.87059 -796.752
4.51569 -796.211
5.16079 -795.669
5.80589 -795.128
6.45099 -794.587
7.09609 -794.045
7.74119 -793.504
8.38629 -792.963
9.03139 -792.422
9.67649 -791.88
10.3216 -791.339
10.9667 -790.798
11.6118 -790.256
12.2569 -789.715
12.902 -789.174
13.5471 -788.632
14.1922 -788.091
14.8373 -787.55
15.4824 -787.008
16.1275 -786.467
16.7726 -785.926
17.4177 -785.384
18.0628 -784.843
18.7079 -784.302
19.353 -783.76
19.9981 -783.219
20.6432 -782.678
21.2883 -782.136
21.9334 -781.595
22.5785 -781.054
23.2236 -780.512
23.8687 -779.971
24.5138 -779.43
25.1589 -778.888
25.804 -778.347
26.4491 -777.806
27.0942 -777.265
27.7393 -776.723
28.3844 -776.182
29.0295 -775.641
29.6746 -775.099
30.3197 -774.558
30.9648 -774.017
31.6099 -773.475
32.255 -772.934
32.9001 -772.393
33.5452 -771.851
34.1903 -771.31
34.8354 -770.769
35.4805 -770.227
36.1256 -769.686
36.7707 -769.145
37.4158 -768.603
38.0609 -768.062
38.706 -767.521
39.3511 -766.979
39.9962 -766.438
40.6413 -765.897
41.2864 -765.355
41.9315 -764.814
42.5766 -764.273
43.2217 -763.732
43.8668 -763.19
44.5119 -762.649
45.157 -762.108
45.8021 -761.566
46.4472 -761.025
47.0923 -760.484
47.7374 -759.942
48.3825 -759.401
49.0276 -758.86
49.6727 -758.318
50.3178 -757.777
50.9629 -757.236
51.608 -756.694
52.2531 -756.153
52.8982 -755.612
53.5433 -755.07
54.1884 -754.529
54.8335 -753.988
55.4786 -753.446
56.1237 -752.905
56.7688 -752.364
57.4139 -751.822
58.059 -751.281
58.7041 -750.74
59.3493 -750.198
59.9944 -749.657
60.6395 -749.116
61.2846 -748.575
61.9297 -748.033
62.5748 -747.492
63.2199 -746.951
63.865 -746.409
64.5101 -745.868
65.1552 -745.327
65.8003 -744.785
66.4454 -744.244
67.0905 -743.703
67.7356 -743.161
68.3807 -742.62
69.0258 -742.079
69.6709 -741.537
70.316 -740.996
70.9611 -740.455
71.6062 -739.913
72.2513 -739.372
72.8964 -738.831
73.5415 -738.289
74.1866 -737.748
74.8317 -737.207
75.4768 -736.665
76.1219 -736.124
76.767 -735.583
77.4121 -735.042
78.0573 -734.5
78.7024 -733.959
79.3475 -733.418
79.9926 -732.876
80.6377 -732.335
81.2828 -731.794
81.9279 -731.252
82.573 -730.711
83.2181 -730.17
83.8632 -729.628
84.5083 -729.087
85.1534 -728.546
85.7985 -728.004
86.4436 -727.463
87.0887 -726.922
87.7338 -726.38
88.3789 -725.839
89.024 -725.298
89.6691 -724.756
90.3142 -724.215
90.9593 -723.674
91.6044 -723.132
92.2495 -722.591
92.8946 -722.05
93.5397 -721.508
94.1848 -720.967
94.8299 -720.426
95.475 -719.885
96.1201 -719.343
96.7653 -718.802
97.4104 -718.261
98.0555 -717.719
98.7006 -717.178
99.3457 -716.637
99.9908 -716.095
100.636 -715.554
101.281 -715.013
101.926 -714.471
102.571 -713.93
103.216 -713.389
103.861 -712.847
104.507 -712.306
105.152 -711.765
105.797 -711.223
106.442 -710.682
107.087 -710.141
107.732 -709.599
108.377 -709.058
109.022 -708.517
109.667 -707.975
110.313 -707.434
110.958 -706.893
111.603 -706.352
112.248 -705.81
112.893 -705.269
113.538 -704.728
114.183 -704.186
114.828 -703.645
115.473 -703.104
116.119 -702.562
116.764 -702.021
117.409 -701.48
118.054 -700.938
118.699 -700.397
119.344 -699.856
119.989 -699.314
120.634 -698.773
121.279 -698.232
121.925 -697.69
122.57 -697.149
123.215 -696.608
123.86 -696.066
124.505 -695.525
125.15 -694.984
125.795 -694.442
126.44 -693.901
127.085 -693.36
127.731 -692.818
128.376 -692.277
129.021 -691.736
129.666 -691.195
130.311 -690.653
130.956 -690.112
131.601 -689.571
132.246 -689.029
132.891 -688.488
133.537 -687.947
134.182 -687.405
134.827 -686.864
135.472 -686.323
136.117 -685.781
136.762 -685.24
137.407 -684.699
138.052 -684.157
138.697 -683.616
139.343 -683.075
139.988 -682.533
140.633 -681.992
141.278 -681.451
141.923 -680.909
142.568 -680.368
143.213 -679.827
143.858 -679.285
144.503 -678.744
145.149 -678.203
145.794 -677.661
146.439 -677.12
147.084 -676.579
147.729 -676.038
148.374 -675.496
149.019 -674.955
149.664 -674.414
150.309 -673.872
150.955 -673.331
151.6 -672.79
152.245 -672.248
152.89 -671.707
153.535 -671.166
154.18 -670.624
154.825 -670.083
155.47 -669.542
156.116 -669
156.761 -668.459
157.406 -667.918
158.051 -667.376
158.696 -666.835
159.341 -666.294
159.986 -665.752
160.631 -665.211
161.277 -664.67
161.922 -664.128
162.567 -663.587
163.212 -663.046
163.857 -662.505
164.502 -661.963
165.147 -661.422
165.792 -660.881
166.438 -660.339
167.083 -659.798
167.728 -659.257
168.373 -658.715
169.018 -658.174
169.663 -657.633
170.308 -657.091
170.953 -656.55
171.599 -656.009
172.244 -655.467
172.889 -654.926
173.534 -654.385
174.179 -653.843
174.824 -653.302
175.469 -652.761
176.114 -652.219
176.76 -651.678
177.405 -651.137
178.05 -650.595
178.695 -650.054
179.34 -649.513
179.985 -648.971
180.63 -648.43
181.275 -647.889
181.921 -647.348
182.566 -646.806
183.211 -646.265
183.856 -645.724
184.501 -645.182
185.146 -644.641
185.791 -644.1
186.436 -643.558
187.082 -643.017
187.727 -642.476
188.372 -641.934
189.017 -641.393
189.662 -640.852
190.307 -640.31
190.952 -639.769
191.598 -639.228
192.243 -638.686
192.888 -638.145
193.533 -637.604
194.178 -637.062
194.823 -636.521
195.468 -635.98
196.113 -635.438
196.759 -634.897
197.404 -634.356
198.049 -633.815
198.694 -633.273
199.339 -632.732
